,,,,,,,,,,,,,,,,,,,,,
,Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,
8280,,,21P31A05A5,,,R204104U,,,BASIC ELECTRONICS,,,24,,,D,,,3,,,
8281,,,21P31A05A5,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8282,,,21P31A05A5,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8283,,,21P31A05A5,,,R204105A,,,CLOUD COMPUTING,,,21,,,D,,,3,,,
8284,,,21P31A05A5,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,29,,,C,,,3,,,
8285,,,21P31A05A5,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,25,,,C,,,3,,,
8286,,,21P31A05A5,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,22,,,D,,,3,,,
8287,,,21P31A05A6,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
8288,,,21P31A05A6,,,R204104U,,,BASIC ELECTRONICS,,,23,,,F,,,0,,,
8289,,,21P31A05A6,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8290,,,21P31A05A6,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8291,,,21P31A05A6,,,R204105A,,,CLOUD COMPUTING,,,22,,,E,,,3,,,
8292,,,21P31A05A6,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,27,,,C,,,3,,,
8293,,,21P31A05A6,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,26,,,C,,,3,,,
8294,,,21P31A05A6,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,22,,,C,,,3,,,
8295,,,21P31A05A7,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,A,,,3,,,
8296,,,21P31A05A7,,,R204104U,,,BASIC ELECTRONICS,,,23,,,C,,,3,,,
8297,,,21P31A05A7,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8298,,,21P31A05A7,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8299,,,21P31A05A7,,,R204105A,,,CLOUD COMPUTING,,,25,,,B,,,3,,,
8300,,,21P31A05A7,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,28,,,B,,,3,,,
8301,,,21P31A05A7,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,27,,,B,,,3,,,
8302,,,21P31A05A7,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,19,,,B,,,3,,,
8303,,,21P31A05A8,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,D,,,3,,,
8304,,,21P31A05A8,,,R204104U,,,BASIC ELECTRONICS,,,21,,,D,,,3,,,
8305,,,21P31A05A8,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8306,,,21P31A05A8,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8307,,,21P31A05A8,,,R204105A,,,CLOUD COMPUTING,,,20,,,D,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
8308,,,21P31A05A8,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,26,,,B,,,3,,,
8309,,,21P31A05A8,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,26,,,C,,,3,,,
8310,,,21P31A05A8,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,20,,,B,,,3,,,
8311,,,21P31A05A9,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,D,,,3,,,
8312,,,21P31A05A9,,,R204104U,,,BASIC ELECTRONICS,,,19,,,E,,,3,,,
8313,,,21P31A05A9,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8314,,,21P31A05A9,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8315,,,21P31A05A9,,,R204105A,,,CLOUD COMPUTING,,,21,,,D,,,3,,,
8316,,,21P31A05A9,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,23,,,D,,,3,,,
8317,,,21P31A05A9,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,23,,,C,,,3,,,
8318,,,21P31A05A9,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,18,,,D,,,3,,,
8319,,,21P31A05B0,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,A,,,3,,,
8320,,,21P31A05B0,,,R204104U,,,BASIC ELECTRONICS,,,29,,,C,,,3,,,
8321,,,21P31A05B0,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8322,,,21P31A05B0,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8323,,,21P31A05B0,,,R204105A,,,CLOUD COMPUTING,,,24,,,D,,,3,,,
8324,,,21P31A05B0,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,27,,,B,,,3,,,
8325,,,21P31A05B0,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,27,,,B,,,3,,,
8326,,,21P31A05B0,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,27,,,B,,,3,,,
8327,,,21P31A05B1,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
8328,,,21P31A05B1,,,R204104U,,,BASIC ELECTRONICS,,,19,,,C,,,3,,,
8329,,,21P31A05B1,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8330,,,21P31A05B1,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
8331,,,21P31A05B1,,,R204105A,,,CLOUD COMPUTING,,,24,,,C,,,3,,,
8332,,,21P31A05B1,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,29,,,B,,,3,,,
8333,,,21P31A05B1,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,26,,,C,,,3,,,
8334,,,21P31A05B1,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,22,,,B,,,3,,,
8335,,,21P31A05B2,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,C,,,3,,,
8336,,,21P31A05B2,,,R204104U,,,BASIC ELECTRONICS,,,20,,,C,,,3,,,
8337,,,21P31A05B2,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8338,,,21P31A05B2,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,B,,,3,,,
8339,,,21P31A05B2,,,R204105A,,,CLOUD COMPUTING,,,20,,,D,,,3,,,
8340,,,21P31A05B2,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,23,,,A,,,3,,,
8341,,,21P31A05B2,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,23,,,C,,,3,,,
8342,,,21P31A05B2,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,20,,,D,,,3,,,
8343,,,21P31A05B3,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
8344,,,21P31A05B3,,,R204104U,,,BASIC ELECTRONICS,,,20,,,D,,,3,,,
8345,,,21P31A05B3,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8346,,,21P31A05B3,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,B,,,3,,,
8347,,,21P31A05B3,,,R204105A,,,CLOUD COMPUTING,,,24,,,D,,,3,,,
8348,,,21P31A05B3,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,30,,,C,,,3,,,
8349,,,21P31A05B3,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,26,,,A+,,,3,,,
8350,,,21P31A05B3,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,26,,,C,,,3,,,
8351,,,21P31A05B4,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,D,,,3,,,
8352,,,21P31A05B4,,,R204104U,,,BASIC ELECTRONICS,,,17,,,E,,,3,,,
8353,,,21P31A05B4,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8354,,,21P31A05B4,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8355,,,21P31A05B4,,,R204105A,,,CLOUD COMPUTING,,,18,,,E,,,3,,,
8356,,,21P31A05B4,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,23,,,C,,,3,,,
8357,,,21P31A05B4,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,22,,,F,,,0,,,
8358,,,21P31A05B4,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,21,,,D,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
8359,,,21P31A05B5,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,27,,,C,,,3,,,
8360,,,21P31A05B5,,,R204104U,,,BASIC ELECTRONICS,,,15,,,E,,,3,,,
8361,,,21P31A05B5,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8362,,,21P31A05B5,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,B,,,3,,,
8363,,,21P31A05B5,,,R204105A,,,CLOUD COMPUTING,,,20,,,C,,,3,,,
8364,,,21P31A05B5,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,25,,,C,,,3,,,
8365,,,21P31A05B5,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,20,,,B,,,3,,,
8366,,,21P31A05B5,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,22,,,C,,,3,,,
8367,,,21P31A05B6,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,23,,,E,,,3,,,
8368,,,21P31A05B6,,,R204104U,,,BASIC ELECTRONICS,,,16,,,E,,,3,,,
8369,,,21P31A05B6,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8370,,,21P31A05B6,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8371,,,21P31A05B6,,,R204105A,,,CLOUD COMPUTING,,,16,,,E,,,3,,,
8372,,,21P31A05B6,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,18,,,E,,,3,,,
8373,,,21P31A05B6,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,20,,,D,,,3,,,
8374,,,21P31A05B6,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,15,,,D,,,3,,,
8375,,,21P31A05B7,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,21,,,E,,,3,,,
8376,,,21P31A05B7,,,R204104U,,,BASIC ELECTRONICS,,,18,,,E,,,3,,,
8377,,,21P31A05B7,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8378,,,21P31A05B7,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,B,,,3,,,
8379,,,21P31A05B7,,,R204105A,,,CLOUD COMPUTING,,,18,,,D,,,3,,,
8380,,,21P31A05B7,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,17,,,D,,,3,,,
8381,,,21P31A05B7,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,22,,,B,,,3,,,
8382,,,21P31A05B7,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,21,,,D,,,3,,,
8383,,,21P31A05B8,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,A,,,3,,,
8384,,,21P31A05B8,,,R204104U,,,BASIC ELECTRONICS,,,22,,,E,,,3,,,
8385,,,21P31A05B8,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8386,,,21P31A05B8,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8387,,,21P31A05B8,,,R204105A,,,CLOUD COMPUTING,,,24,,,C,,,3,,,
8388,,,21P31A05B8,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,28,,,A,,,3,,,
8389,,,21P31A05B8,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,30,,,B,,,3,,,
8390,,,21P31A05B8,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,23,,,A,,,3,,,
8391,,,21P31A05B9,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,25,,,C,,,3,,,
8392,,,21P31A05B9,,,R204104U,,,BASIC ELECTRONICS,,,17,,,F,,,0,,,
8393,,,21P31A05B9,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8394,,,21P31A05B9,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8395,,,21P31A05B9,,,R204105A,,,CLOUD COMPUTING,,,13,,,D,,,3,,,
8396,,,21P31A05B9,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,23,,,E,,,3,,,
8397,,,21P31A05B9,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,17,,,E,,,3,,,
8398,,,21P31A05B9,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,14,,,D,,,3,,,
8399,,,21P31A05C0,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
8400,,,21P31A05C0,,,R204104U,,,BASIC ELECTRONICS,,,22,,,D,,,3,,,
8401,,,21P31A05C0,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8402,,,21P31A05C0,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,B,,,3,,,
8403,,,21P31A05C0,,,R204105A,,,CLOUD COMPUTING,,,24,,,D,,,3,,,
8404,,,21P31A05C0,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,29,,,A+,,,3,,,
8405,,,21P31A05C0,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,27,,,B,,,3,,,
8406,,,21P31A05C0,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,25,,,C,,,3,,,
8407,,,21P31A05C1,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,10,,,F,,,0,,,
8408,,,21P31A05C1,,,R204104U,,,BASIC ELECTRONICS,,,17,,,E,,,3,,,
8409,,,21P31A05C1,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
8410,,,21P31A05C1,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8411,,,21P31A05C1,,,R204105A,,,CLOUD COMPUTING,,,18,,,D,,,3,,,
8412,,,21P31A05C1,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,23,,,F,,,0,,,
8413,,,21P31A05C1,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,22,,,C,,,3,,,
8414,,,21P31A05C1,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,21,,,F,,,0,,,
8415,,,21P31A05C2,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,19,,,E,,,3,,,
8416,,,21P31A05C2,,,R204104U,,,BASIC ELECTRONICS,,,20,,,F,,,0,,,
8417,,,21P31A05C2,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8418,,,21P31A05C2,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8419,,,21P31A05C2,,,R204105A,,,CLOUD COMPUTING,,,18,,,F,,,0,,,
8420,,,21P31A05C2,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,18,,,F,,,0,,,
8421,,,21P31A05C2,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,18,,,E,,,3,,,
8422,,,21P31A05C2,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,17,,,F,,,0,,,
8423,,,21P31A05C3,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
8424,,,21P31A05C3,,,R204104U,,,BASIC ELECTRONICS,,,18,,,E,,,3,,,
8425,,,21P31A05C3,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8426,,,21P31A05C3,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
8427,,,21P31A05C3,,,R204105A,,,CLOUD COMPUTING,,,19,,,C,,,3,,,
8428,,,21P31A05C3,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,21,,,D,,,3,,,
8429,,,21P31A05C3,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,19,,,D,,,3,,,
8430,,,21P31A05C3,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,19,,,C,,,3,,,
8431,,,21P31A05C4,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
8432,,,21P31A05C4,,,R204104U,,,BASIC ELECTRONICS,,,23,,,C,,,3,,,
8433,,,21P31A05C4,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A+,,,2,,,
8434,,,21P31A05C4,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
8435,,,21P31A05C4,,,R204105A,,,CLOUD COMPUTING,,,24,,,C,,,3,,,
8436,,,21P31A05C4,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,25,,,A,,,3,,,
8437,,,21P31A05C4,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,26,,,B,,,3,,,
8438,,,21P31A05C4,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,25,,,B,,,3,,,
8439,,,21P31A05C5,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,29,,,C,,,3,,,
8440,,,21P31A05C5,,,R204104U,,,BASIC ELECTRONICS,,,19,,,D,,,3,,,
8441,,,21P31A05C5,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8442,,,21P31A05C5,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8443,,,21P31A05C5,,,R204105A,,,CLOUD COMPUTING,,,24,,,D,,,3,,,
8444,,,21P31A05C5,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,20,,,D,,,3,,,
8445,,,21P31A05C5,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,24,,,A,,,3,,,
8446,,,21P31A05C5,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,23,,,C,,,3,,,
8447,,,21P31A05C6,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,B,,,3,,,
8448,,,21P31A05C6,,,R204104U,,,BASIC ELECTRONICS,,,20,,,F,,,0,,,
8449,,,21P31A05C6,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8450,,,21P31A05C6,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8451,,,21P31A05C6,,,R204105A,,,CLOUD COMPUTING,,,19,,,E,,,3,,,
8452,,,21P31A05C6,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,22,,,B,,,3,,,
8453,,,21P31A05C6,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,21,,,D,,,3,,,
8454,,,21P31A05C6,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,20,,,D,,,3,,,
8455,,,21P31A05C7,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,22,,,C,,,3,,,
8456,,,21P31A05C7,,,R204104U,,,BASIC ELECTRONICS,,,15,,,E,,,3,,,
8457,,,21P31A05C7,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8458,,,21P31A05C7,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
8459,,,21P31A05C7,,,R204105A,,,CLOUD COMPUTING,,,14,,,E,,,3,,,
8460,,,21P31A05C7,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,20,,,D,,,3,,,
Sno,,,Htno,,,Subcode,,,Subname,,,Internals,,,Grade,,,Cr,,,
8461,,,21P31A05C7,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,21,,,D,,,3,,,
8462,,,21P31A05C7,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,13,,,E,,,3,,,
8463,,,21P31A05C8,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
8464,,,21P31A05C8,,,R204104U,,,BASIC ELECTRONICS,,,25,,,C,,,3,,,
8465,,,21P31A05C8,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8466,,,21P31A05C8,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8467,,,21P31A05C8,,,R204105A,,,CLOUD COMPUTING,,,24,,,C,,,3,,,
8468,,,21P31A05C8,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,25,,,A,,,3,,,
8469,,,21P31A05C8,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,24,,,B,,,3,,,
8470,,,21P31A05C8,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,22,,,C,,,3,,,
8471,,,21P31A05C9,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,D,,,3,,,
8472,,,21P31A05C9,,,R204104U,,,BASIC ELECTRONICS,,,18,,,D,,,3,,,
8473,,,21P31A05C9,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8474,,,21P31A05C9,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,B,,,3,,,
8475,,,21P31A05C9,,,R204105A,,,CLOUD COMPUTING,,,17,,,D,,,3,,,
8476,,,21P31A05C9,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,20,,,D,,,3,,,
8477,,,21P31A05C9,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,21,,,B,,,3,,,
8478,,,21P31A05C9,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,17,,,D,,,3,,,
8479,,,21P31A05D0,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,28,,,B,,,3,,,
8480,,,21P31A05D0,,,R204104U,,,BASIC ELECTRONICS,,,20,,,E,,,3,,,
8481,,,21P31A05D0,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8482,,,21P31A05D0,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8483,,,21P31A05D0,,,R204105A,,,CLOUD COMPUTING,,,24,,,D,,,3,,,
8484,,,21P31A05D0,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,26,,,B,,,3,,,
8485,,,21P31A05D0,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,24,,,C,,,3,,,
8486,,,21P31A05D0,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,19,,,D,,,3,,,
8487,,,21P31A05D1,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,26,,,C,,,3,,,
8488,,,21P31A05D1,,,R204104U,,,BASIC ELECTRONICS,,,21,,,E,,,3,,,
8489,,,21P31A05D1,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8490,,,21P31A05D1,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
8491,,,21P31A05D1,,,R204105A,,,CLOUD COMPUTING,,,22,,,C,,,3,,,
8492,,,21P31A05D1,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,28,,,B,,,3,,,
8493,,,21P31A05D1,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,18,,,D,,,3,,,
8494,,,21P31A05D1,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,19,,,D,,,3,,,
8495,,,21P31A05D2,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,21,,,C,,,3,,,
8496,,,21P31A05D2,,,R204104U,,,BASIC ELECTRONICS,,,14,,,D,,,3,,,
8497,,,21P31A05D2,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,B,,,2,,,
8498,,,21P31A05D2,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A+,,,3,,,
8499,,,21P31A05D2,,,R204105A,,,CLOUD COMPUTING,,,21,,,D,,,3,,,
8500,,,21P31A05D2,,,R204105F,,,SOCIAL NETWORKS & SEMANTIC WEB,,,19,,,B,,,3,,,
8501,,,21P31A05D2,,,R204105I,,,BLOCK CHAIN TECHNOLOGIES,,,20,,,C,,,3,,,
8502,,,21P31A05D2,,,R204105M,,,API AND MICROSERVICES(JOB ORIENTED COURS,,,19,,,D,,,3,,,
8503,,,21P31A05D4,,,R2041011,,,UNIVERSAL HUMAN VALUES 2: UNDERSTANDING,,,23,,,D,,,3,,,
8504,,,21P31A05D4,,,R204104U,,,BASIC ELECTRONICS,,,17,,,D,,,3,,,
8505,,,21P31A05D4,,,R2041053,,,MEAN STACK TECHNOLOGIES-MODULE II-ANGULA,,,0,,,A,,,2,,,
8506,,,21P31A05D4,,,R2041055,,,INDUSTRIAL/RESEARCH INTERNSHIP 2 MONTHS,,,0,,,A,,,3,,,
